<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.04	14:10:25	13.2387	13.2387	13.2387	13.2387	1	0	199
2025.02.04	14:10:30	13.2390	13.2392	13.2390	13.2392	2	0	199
2025.02.04	14:10:32	13.2395	13.2395	13.2395	13.2395	1	0	199
2025.02.04	14:10:36	13.2402	13.2407	13.2402	13.2407	2	0	199
2025.02.04	14:10:37	13.2410	13.2412	13.2410	13.2412	2	0	199
2025.02.04	14:10:42	13.2417	13.2417	13.2417	13.2417	1	0	199
2025.02.04	14:10:49	13.2410	13.2417	13.2410	13.2417	2	0	199
2025.02.04	14:11:07	13.2427	13.2435	13.2427	13.2435	2	0	200
2025.02.04	14:11:10	13.2437	13.2452	13.2437	13.2452	4	0	199
2025.02.04	14:11:11	13.2455	13.2457	13.2455	13.2457	2	0	199
2025.02.04	14:11:24	13.2442	13.2442	13.2442	13.2442	1	0	200
2025.02.04	14:11:28	13.2450	13.2452	13.2450	13.2452	2	0	200
2025.02.04	14:11:29	13.2450	13.2457	13.2450	13.2457	3	0	200
2025.02.04	14:11:32	13.2460	13.2462	13.2460	13.2462	2	0	199
2025.02.04	14:11:34	13.2432	13.2440	13.2427	13.2440	4	0	199
2025.02.04	14:11:37	13.2442	13.2442	13.2430	13.2437	3	0	200
2025.02.04	14:11:38	13.2440	13.2445	13.2440	13.2445	3	0	199
2025.02.04	14:11:39	13.2447	13.2447	13.2427	13.2427	3	0	199
2025.02.04	14:11:40	13.2425	13.2440	13.2425	13.2437	4	0	199
2025.02.04	14:11:41	13.2422	13.2432	13.2422	13.2432	2	0	199
2025.02.04	14:11:47	13.2430	13.2430	13.2430	13.2430	1	0	199
2025.02.04	14:11:49	13.2432	13.2432	13.2432	13.2432	1	0	199
2025.02.04	14:11:51	13.2435	13.2435	13.2435	13.2435	1	0	200
2025.02.04	14:11:52	13.2437	13.2437	13.2437	13.2437	1	0	199
2025.02.04	14:11:56	13.2440	13.2442	13.2440	13.2440	3	0	199
2025.02.04	14:11:58	13.2442	13.2442	13.2442	13.2442	1	0	200
2025.02.04	14:12:16	13.2440	13.2440	13.2440	13.2440	1	0	199
2025.02.04	14:12:17	13.2442	13.2447	13.2442	13.2447	2	0	200
2025.02.04	14:12:18	13.2462	13.2482	13.2462	13.2482	3	0	199
2025.02.04	14:12:19	13.2480	13.2480	13.2477	13.2477	2	0	200
2025.02.04	14:12:25	13.2482	13.2482	13.2482	13.2482	1	0	199
2025.02.04	14:12:26	13.2485	13.2487	13.2485	13.2487	2	0	199
2025.02.04	14:12:27	13.2490	13.2492	13.2490	13.2492	2	0	199
2025.02.04	14:12:28	13.2495	13.2495	13.2495	13.2495	1	0	200
2025.02.04	14:12:36	13.2500	13.2502	13.2500	13.2502	2	0	199
2025.02.04	14:12:39	13.2505	13.2532	13.2505	13.2532	2	0	199
2025.02.04	14:12:41	13.2537	13.2540	13.2537	13.2540	2	0	199
2025.02.04	14:12:42	13.2537	13.2537	13.2537	13.2537	1	0	199
2025.02.04	14:12:54	13.2540	13.2547	13.2540	13.2547	2	0	200
2025.02.04	14:12:58	13.2555	13.2557	13.2555	13.2557	2	0	199
2025.02.04	14:13:01	13.2570	13.2570	13.2567	13.2567	2	0	199
2025.02.04	14:13:02	13.2570	13.2570	13.2520	13.2530	3	0	199
2025.02.04	14:13:03	13.2532	13.2545	13.2530	13.2545	4	0	199
2025.02.04	14:13:04	13.2552	13.2552	13.2550	13.2550	2	0	199
2025.02.04	14:13:07	13.2552	13.2552	13.2550	13.2550	2	0	199
2025.02.04	14:13:13	13.2552	13.2552	13.2552	13.2552	1	0	199
2025.02.04	14:13:14	13.2572	13.2575	13.2567	13.2567	3	0	200
2025.02.04	14:13:24	13.2570	13.2587	13.2570	13.2587	2	0	199
2025.02.04	14:13:26	13.2590	13.2590	13.2590	13.2590	1	0	199
2025.02.04	14:13:27	13.2587	13.2590	13.2587	13.2590	2	0	200
2025.02.04	14:13:28	13.2587	13.2590	13.2582	13.2582	3	0	200
2025.02.04	14:13:29	13.2585	13.2585	13.2585	13.2585	1	0	199
2025.02.04	14:13:31	13.2582	13.2582	13.2582	13.2582	1	0	199
2025.02.04	14:13:34	13.2585	13.2602	13.2575	13.2580	4	0	199
2025.02.04	14:13:35	13.2582	13.2595	13.2582	13.2595	4	0	199
2025.02.04	14:13:42	13.2597	13.2602	13.2597	13.2602	2	0	199
2025.02.04	14:13:43	13.2607	13.2620	13.2575	13.2582	5	0	199
2025.02.04	14:13:44	13.2585	13.2605	13.2585	13.2605	4	0	199
2025.02.04	14:13:46	13.2602	13.2602	13.2587	13.2587	2	0	200
2025.02.04	14:13:47	13.2590	13.2590	13.2590	13.2590	1	0	199
2025.02.04	14:13:48	13.2587	13.2587	13.2587	13.2587	1	0	200
2025.02.04	14:13:53	13.2592	13.2592	13.2587	13.2587	2	0	199
2025.02.04	14:13:59	13.2582	13.2582	13.2567	13.2577	4	0	199
2025.02.04	14:14:00	13.2570	13.2575	13.2570	13.2575	4	0	199
2025.02.04	14:14:01	13.2577	13.2590	13.2577	13.2590	3	0	199
2025.02.04	14:14:02	13.2592	13.2592	13.2592	13.2592	1	0	199
2025.02.04	14:14:15	13.2595	13.2595	13.2595	13.2595	1	0	200
2025.02.04	14:14:19	13.2592	13.2592	13.2592	13.2592	1	0	199
2025.02.04	14:14:22	13.2585	13.2585	13.2580	13.2580	2	0	199
2025.02.04	14:14:23	13.2582	13.2582	13.2582	13.2582	1	0	199
2025.02.04	14:14:28	13.2565	13.2565	13.2565	13.2565	1	0	199
2025.02.04	14:14:29	13.2567	13.2572	13.2567	13.2572	3	0	199
2025.02.04	14:14:30	13.2562	13.2562	13.2562	13.2562	1	0	199
2025.02.04	14:14:31	13.2567	13.2570	13.2567	13.2570	2	0	199
2025.02.04	14:14:32	13.2567	13.2567	13.2567	13.2567	1	0	199
2025.02.04	14:14:35	13.2562	13.2562	13.2540	13.2562	5	0	199
2025.02.04	14:14:36	13.2565	13.2565	13.2565	13.2565	1	0	199
2025.02.04	14:14:37	13.2567	13.2567	13.2565	13.2565	2	0	199
2025.02.04	14:14:38	13.2562	13.2565	13.2562	13.2565	2	0	199
2025.02.04	14:14:39	13.2567	13.2567	13.2565	13.2565	2	0	199
2025.02.04	14:14:54	13.2567	13.2567	13.2567	13.2567	1	0	199
2025.02.04	14:14:56	13.2570	13.2595	13.2570	13.2595	3	0	199
2025.02.04	14:14:57	13.2592	13.2592	13.2585	13.2585	2	0	199
2025.02.04	14:15:01	13.2582	13.2582	13.2570	13.2575	3	0	199
2025.02.04	14:15:02	13.2577	13.2582	13.2577	13.2582	3	0	199
2025.02.04	14:15:03	13.2585	13.2597	13.2585	13.2597	2	0	199
2025.02.04	14:15:08	13.2610	13.2617	13.2610	13.2615	3	0	200
2025.02.04	14:15:09	13.2617	13.2620	13.2615	13.2615	4	0	200
2025.02.04	14:15:10	13.2617	13.2617	13.2602	13.2615	5	0	200
2025.02.04	14:15:11	13.2617	13.2620	13.2617	13.2620	2	0	200
2025.02.04	14:15:12	13.2627	13.2627	13.2627	13.2627	1	0	199
2025.02.04	14:15:13	13.2630	13.2632	13.2630	13.2632	2	0	199
2025.02.04	14:15:16	13.2635	13.2635	13.2635	13.2635	1	0	199
2025.02.04	14:15:20	13.2637	13.2637	13.2637	13.2637	1	0	199
2025.02.04	14:15:21	13.2635	13.2635	13.2635	13.2635	1	0	199
2025.02.04	14:15:22	13.2637	13.2652	13.2637	13.2652	2	0	199
2025.02.04	14:15:23	13.2637	13.2637	13.2597	13.2597	2	0	199
2025.02.04	14:15:24	13.2622	13.2622	13.2605	13.2615	3	0	199
2025.02.04	14:15:25	13.2612	13.2612	13.2612	13.2612	1	0	199
2025.02.04	14:15:27	13.2602	13.2610	13.2602	13.2610	3	0	200
2025.02.04	14:15:36	13.2600	13.2600	13.2597	13.2600	3	0	199
2025.02.04	14:15:37	13.2597	13.2597	13.2597	13.2597	1	0	199
2025.02.04	14:15:38	13.2605	13.2605	13.2605	13.2605	1	0	199
2025.02.04	14:15:40	13.2602	13.2602	13.2602	13.2602	1	0	200
2025.02.04	14:15:47	13.2607	13.2610	13.2607	13.2610	2	0	199
2025.02.04	14:15:52	13.2612	13.2617	13.2612	13.2617	3	0	199
2025.02.04	14:15:53	13.2620	13.2627	13.2620	13.2627	2	0	199
2025.02.04	14:16:12	13.2620	13.2622	13.2620	13.2620	3	0	199
2025.02.04	14:16:13	13.2622	13.2627	13.2622	13.2625	3	0	199
2025.02.04	14:16:15	13.2627	13.2627	13.2627	13.2627	1	0	199
2025.02.04	14:16:16	13.2625	13.2625	13.2625	13.2625	1	0	200
2025.02.04	14:16:20	13.2627	13.2627	13.2627	13.2627	1	0	199
2025.02.04	14:16:22	13.2625	13.2625	13.2625	13.2625	1	0	200
2025.02.04	14:16:29	13.2627	13.2645	13.2627	13.2645	3	0	199
2025.02.04	14:16:30	13.2642	13.2642	13.2642	13.2642	1	0	199
2025.02.04	14:16:31	13.2645	13.2645	13.2645	13.2645	1	0	199
2025.02.04	14:16:32	13.2652	13.2652	13.2652	13.2652	1	0	199
2025.02.04	14:16:33	13.2655	13.2655	13.2652	13.2652	2	0	200
2025.02.04	14:16:34	13.2657	13.2657	13.2657	13.2657	1	0	199
2025.02.04	14:16:35	13.2662	13.2662	13.2645	13.2645	2	0	200
2025.02.04	14:16:36	13.2632	13.2632	13.2632	13.2632	1	0	200
2025.02.04	14:16:37	13.2635	13.2637	13.2635	13.2637	4	0	199
2025.02.04	14:16:38	13.2635	13.2635	13.2635	13.2635	1	0	199
2025.02.04	14:16:39	13.2640	13.2640	13.2640	13.2640	1	0	200
2025.02.04	14:16:41	13.2630	13.2632	13.2630	13.2632	2	0	199
2025.02.04	14:16:42	13.2622	13.2622	13.2622	13.2622	1	0	199
2025.02.04	14:16:43	13.2612	13.2625	13.2612	13.2625	3	0	199
2025.02.04	14:16:44	13.2615	13.2622	13.2612	13.2622	4	0	199
2025.02.04	14:16:45	13.2627	13.2627	13.2602	13.2620	4	0	199
2025.02.04	14:16:46	13.2610	13.2610	13.2600	13.2600	2	0	200
2025.02.04	14:16:47	13.2610	13.2612	13.2610	13.2610	3	0	200
2025.02.04	14:16:48	13.2612	13.2612	13.2592	13.2592	4	0	199
2025.02.04	14:16:50	13.2585	13.2597	13.2585	13.2595	6	0	199
2025.02.04	14:16:51	13.2597	13.2597	13.2587	13.2587	2	0	199
2025.02.04	14:16:52	13.2590	13.2612	13.2590	13.2605	5	0	199
2025.02.04	14:16:53	13.2610	13.2612	13.2587	13.2602	5	0	200
2025.02.04	14:16:54	13.2607	13.2622	13.2607	13.2622	3	0	199
2025.02.04	14:16:56	13.2632	13.2632	13.2632	13.2632	1	0	200
2025.02.04	14:16:57	13.2630	13.2630	13.2630	13.2630	1	0	199
2025.02.04	14:16:58	13.2635	13.2635	13.2635	13.2635	1	0	199
2025.02.04	14:16:59	13.2640	13.2640	13.2640	13.2640	1	0	200
2025.02.04	14:17:00	13.2637	13.2640	13.2637	13.2637	3	0	199
2025.02.04	14:17:01	13.2640	13.2640	13.2632	13.2637	4	0	200
2025.02.04	14:17:04	13.2640	13.2640	13.2637	13.2637	2	0	200
2025.02.04	14:17:06	13.2642	13.2642	13.2627	13.2630	3	0	199
2025.02.04	14:17:07	13.2632	13.2642	13.2627	13.2632	6	0	200
2025.02.04	14:17:08	13.2635	13.2640	13.2635	13.2640	3	0	199
2025.02.04	14:17:22	13.2610	13.2610	13.2580	13.2607	5	0	200
2025.02.04	14:17:23	13.2597	13.2605	13.2597	13.2602	3	0	199
2025.02.04	14:17:26	13.2585	13.2585	13.2575	13.2580	3	0	199
2025.02.04	14:17:27	13.2582	13.2590	13.2582	13.2582	3	0	199
2025.02.04	14:17:28	13.2590	13.2590	13.2590	13.2590	1	0	199
2025.02.04	14:17:29	13.2587	13.2587	13.2587	13.2587	1	0	200
2025.02.04	14:17:47	13.2592	13.2592	13.2592	13.2592	1	0	199
2025.02.04	14:17:48	13.2595	13.2597	13.2595	13.2597	2	0	200
2025.02.04	14:17:49	13.2595	13.2595	13.2595	13.2595	1	0	200
2025.02.04	14:17:54	13.2592	13.2592	13.2592	13.2592	1	0	199
2025.02.04	14:17:55	13.2582	13.2582	13.2580	13.2582	3	0	199
2025.02.04	14:17:56	13.2587	13.2587	13.2587	13.2587	1	0	200
2025.02.04	14:18:06	13.2590	13.2610	13.2590	13.2607	4	0	199
2025.02.04	14:18:07	13.2610	13.2610	13.2607	13.2607	2	0	200
2025.02.04	14:18:10	13.2602	13.2602	13.2572	13.2577	4	0	200
2025.02.04	14:18:11	13.2580	13.2590	13.2580	13.2590	3	0	200
2025.02.04	14:18:12	13.2592	13.2595	13.2587	13.2592	4	0	199
2025.02.04	14:18:13	13.2597	13.2597	13.2597	13.2597	1	0	199
2025.02.04	14:18:14	13.2587	13.2587	13.2560	13.2567	4	0	200
2025.02.04	14:18:15	13.2572	13.2580	13.2572	13.2577	4	0	200
2025.02.04	14:18:16	13.2565	13.2580	13.2552	13.2552	5	0	199
2025.02.04	14:18:17	13.2557	13.2557	13.2557	13.2557	1	0	200
2025.02.04	14:18:19	13.2570	13.2570	13.2570	13.2570	1	0	199
2025.02.04	14:18:20	13.2595	13.2597	13.2582	13.2587	5	0	200
2025.02.04	14:18:21	13.2585	13.2585	13.2585	13.2585	1	0	199
2025.02.04	14:18:26	13.2592	13.2595	13.2592	13.2595	2	0	199
2025.02.04	14:18:28	13.2585	13.2587	13.2585	13.2587	2	0	199
2025.02.04	14:18:38	13.2577	13.2577	13.2567	13.2570	3	0	199
2025.02.04	14:18:44	13.2567	13.2567	13.2567	13.2567	1	0	199
2025.02.04	14:18:46	13.2557	13.2557	13.2550	13.2552	3	0	200
2025.02.04	14:18:47	13.2555	13.2557	13.2555	13.2557	2	0	199
2025.02.04	14:18:56	13.2550	13.2557	13.2550	13.2557	2	0	199
2025.02.04	14:19:28	13.2560	13.2562	13.2560	13.2562	2	0	199
2025.02.04	14:19:50	13.2567	13.2597	13.2567	13.2597	2	0	199
2025.02.04	14:19:51	13.2595	13.2597	13.2595	13.2595	3	0	200
2025.02.04	14:19:52	13.2592	13.2592	13.2592	13.2592	1	0	199
2025.02.04	14:19:54	13.2597	13.2597	13.2597	13.2597	1	0	199
2025.02.04	14:19:55	13.2592	13.2592	13.2592	13.2592	1	0	199
2025.02.04	14:19:58	13.2587	13.2592	13.2587	13.2592	2	0	200
2025.02.04	14:20:11	13.2587	13.2587	13.2582	13.2587	4	0	200
2025.02.04	14:20:12	13.2592	13.2595	13.2592	13.2592	3	0	199
2025.02.04	14:20:15	13.2587	13.2587	13.2585	13.2585	2	0	200
2025.02.04	14:20:16	13.2587	13.2595	13.2587	13.2595	2	0	200
2025.02.04	14:20:17	13.2597	13.2597	13.2597	13.2597	1	0	199
2025.02.04	14:20:18	13.2600	13.2600	13.2600	13.2600	1	0	199
2025.02.04	14:20:20	13.2602	13.2607	13.2602	13.2607	2	0	200
2025.02.04	14:20:21	13.2612	13.2615	13.2612	13.2615	2	0	199
2025.02.04	14:20:22	13.2617	13.2622	13.2617	13.2622	2	0	200
2025.02.04	14:20:24	13.2627	13.2627	13.2600	13.2612	4	0	199
2025.02.04	14:20:25	13.2610	13.2617	13.2610	13.2617	2	0	200
2025.02.04	14:20:26	13.2620	13.2620	13.2620	13.2620	1	0	199
2025.02.04	14:20:27	13.2622	13.2625	13.2617	13.2617	5	0	199
2025.02.04	14:20:28	13.2610	13.2610	13.2582	13.2587	4	0	200
2025.02.04	14:20:29	13.2577	13.2577	13.2570	13.2572	3	0	199
2025.02.04	14:20:30	13.2565	13.2565	13.2565	13.2565	1	0	199
2025.02.04	14:20:31	13.2555	13.2560	13.2547	13.2560	3	0	199
2025.02.04	14:20:32	13.2550	13.2552	13.2545	13.2552	3	0	199
2025.02.04	14:20:33	13.2555	13.2572	13.2552	13.2555	5	0	199
2025.02.04	14:20:34	13.2552	13.2552	13.2550	13.2550	2	0	199
2025.02.04	14:20:35	13.2552	13.2555	13.2547	13.2555	5	0	199
2025.02.04	14:20:38	13.2557	13.2557	13.2557	13.2557	1	0	200
2025.02.04	14:20:39	13.2547	13.2550	13.2547	13.2550	2	0	199
2025.02.04	14:20:40	13.2555	13.2555	13.2552	13.2555	3	0	199
2025.02.04	14:20:41	13.2557	13.2560	13.2557	13.2560	2	0	200
2025.02.04	14:20:42	13.2562	13.2562	13.2560	13.2562	3	0	199
2025.02.04	14:20:43	13.2560	13.2570	13.2560	13.2570	3	0	199
2025.02.04	14:20:44	13.2572	13.2572	13.2570	13.2570	2	0	200
2025.02.04	14:20:45	13.2572	13.2572	13.2542	13.2542	4	0	200
2025.02.04	14:20:46	13.2550	13.2560	13.2550	13.2560	3	0	199
2025.02.04	14:20:47	13.2562	13.2562	13.2560	13.2560	2	0	199
2025.02.04	14:20:49	13.2562	13.2562	13.2560	13.2562	3	0	199
2025.02.04	14:20:50	13.2560	13.2570	13.2560	13.2567	4	0	199
2025.02.04	14:20:51	13.2572	13.2572	13.2570	13.2570	2	0	200
2025.02.04	14:20:52	13.2572	13.2572	13.2570	13.2570	2	0	200
2025.02.04	14:20:53	13.2582	13.2605	13.2582	13.2605	2	0	199
2025.02.04	14:20:55	13.2607	13.2607	13.2607	13.2607	1	0	199
2025.02.04	14:20:58	13.2610	13.2615	13.2607	13.2607	6	0	200
2025.02.04	14:20:59	13.2610	13.2625	13.2610	13.2625	3	0	200
2025.02.04	14:21:00	13.2622	13.2622	13.2615	13.2617	3	0	199
2025.02.04	14:21:01	13.2610	13.2610	13.2597	13.2602	3	0	200
2025.02.04	14:21:02	13.2605	13.2617	13.2605	13.2617	2	0	199
2025.02.04	14:21:03	13.2620	13.2630	13.2620	13.2627	3	0	199
2025.02.04	14:21:05	13.2630	13.2632	13.2630	13.2630	3	0	199
2025.02.04	14:21:06	13.2632	13.2632	13.2632	13.2632	1	0	200
2025.02.04	14:21:12	13.2635	13.2635	13.2632	13.2632	2	0	199
2025.02.04	14:21:14	13.2635	13.2635	13.2635	13.2635	1	0	199
2025.02.04	14:21:15	13.2632	13.2632	13.2632	13.2632	1	0	200
2025.02.04	14:21:16	13.2635	13.2635	13.2632	13.2632	2	0	199
2025.02.04	14:21:19	13.2635	13.2635	13.2632	13.2632	2	0	199
2025.02.04	14:21:21	13.2635	13.2635	13.2632	13.2632	2	0	199
2025.02.04	14:21:28	13.2627	13.2627	13.2627	13.2627	1	0	199
2025.02.04	14:21:29	13.2632	13.2632	13.2632	13.2632	1	0	200
2025.02.04	14:21:48	13.2627	13.2627	13.2620	13.2622	3	0	199
2025.02.04	14:21:53	13.2620	13.2620	13.2620	13.2620	1	0	199
2025.02.04	14:21:54	13.2597	13.2607	13.2597	13.2607	2	0	199
2025.02.04	14:21:55	13.2600	13.2612	13.2600	13.2612	4	0	199
2025.02.04	14:21:56	13.2610	13.2610	13.2610	13.2610	1	0	200
2025.02.04	14:22:00	13.2612	13.2612	13.2610	13.2610	2	0	199
2025.02.04	14:22:01	13.2612	13.2612	13.2610	13.2610	2	0	199
2025.02.04	14:22:02	13.2612	13.2612	13.2612	13.2612	1	0	199
2025.02.04	14:22:07	13.2620	13.2620	13.2617	13.2617	2	0	199
2025.02.04	14:22:14	13.2610	13.2615	13.2597	13.2612	4	0	200
2025.02.04	14:22:15	13.2615	13.2615	13.2612	13.2612	2	0	199
2025.02.04	14:22:16	13.2592	13.2612	13.2592	13.2612	5	0	199
2025.02.04	14:22:21	13.2617	13.2617	13.2617	13.2617	1	0	200
2025.02.04	14:22:23	13.2620	13.2620	13.2607	13.2615	3	0	199
2025.02.04	14:22:24	13.2617	13.2617	13.2617	13.2617	1	0	200
2025.02.04	14:22:26	13.2620	13.2620	13.2617	13.2617	2	0	199
2025.02.04	14:22:29	13.2612	13.2615	13.2612	13.2615	2	0	199
2025.02.04	14:22:31	13.2617	13.2617	13.2617	13.2617	1	0	200
2025.02.04	14:22:40	13.2610	13.2610	13.2602	13.2605	3	0	200
2025.02.04	14:22:41	13.2607	13.2607	13.2607	13.2607	1	0	199
2025.02.04	14:22:44	13.2615	13.2615	13.2615	13.2615	1	0	199
2025.02.04	14:22:47	13.2617	13.2617	13.2617	13.2617	1	0	200
2025.02.04	14:22:50	13.2610	13.2610	13.2602	13.2610	3	0	200
2025.02.04	14:22:51	13.2612	13.2627	13.2612	13.2617	4	0	199
2025.02.04	14:24:01	13.2622	13.2622	13.2622	13.2622	1	0	199
2025.02.04	14:24:02	13.2617	13.2625	13.2617	13.2617	3	0	200
2025.02.04	14:24:22	13.2625	13.2625	13.2625	13.2625	1	0	200
2025.02.04	14:24:23	13.2612	13.2612	13.2610	13.2610	2	0	199
2025.02.04	14:24:28	13.2607	13.2607	13.2582	13.2582	7	0	199
2025.02.04	14:24:29	13.2585	13.2610	13.2585	13.2602	7	0	199
2025.02.04	14:24:32	13.2600	13.2600	13.2590	13.2592	4	0	199
2025.02.04	14:24:33	13.2585	13.2587	13.2562	13.2585	8	0	199
2025.02.04	14:24:34	13.2582	13.2582	13.2577	13.2577	3	0	199
2025.02.04	14:24:35	13.2575	13.2575	13.2575	13.2575	1	0	199
2025.02.04	14:24:36	13.2572	13.2572	13.2572	13.2572	1	0	200
2025.02.04	14:24:40	13.2570	13.2570	13.2570	13.2570	1	0	199
2025.02.04	14:24:41	13.2567	13.2577	13.2567	13.2577	2	0	199
2025.02.04	14:24:42	13.2572	13.2572	13.2570	13.2570	2	0	200
2025.02.04	14:24:43	13.2572	13.2572	13.2572	13.2572	1	0	200
2025.02.04	14:24:44	13.2592	13.2592	13.2582	13.2587	4	0	199
2025.02.04	14:24:45	13.2582	13.2582	13.2577	13.2577	2	0	199
2025.02.04	14:24:47	13.2582	13.2587	13.2572	13.2572	5	0	199
2025.02.04	14:24:50	13.2557	13.2557	13.2552	13.2552	3	0	200
2025.02.04	14:24:51	13.2567	13.2567	13.2565	13.2565	2	0	199
2025.02.04	14:24:57	13.2567	13.2575	13.2567	13.2575	2	0	199
2025.02.04	14:24:58	13.2572	13.2572	13.2570	13.2570	2	0	200
2025.02.04	14:25:01	13.2572	13.2585	13.2570	13.2585	6	0	200
2025.02.04	14:25:02	13.2582	13.2582	13.2562	13.2562	6	0	199
2025.02.04	14:25:03	13.2565	13.2565	13.2565	13.2565	1	0	199
2025.02.04	14:25:04	13.2572	13.2572	13.2572	13.2572	1	0	200
2025.02.04	14:25:05	13.2570	13.2570	13.2567	13.2567	2	0	199
2025.02.04	14:25:07	13.2565	13.2565	13.2557	13.2557	3	0	199
2025.02.04	14:25:13	13.2560	13.2567	13.2560	13.2567	2	0	199
2025.02.04	14:25:15	13.2565	13.2565	13.2562	13.2562	2	0	199
2025.02.04	14:25:16	13.2565	13.2565	13.2562	13.2562	2	0	199
2025.02.04	14:25:19	13.2565	13.2580	13.2565	13.2577	6	0	199
2025.02.04	14:25:20	13.2575	13.2597	13.2570	13.2597	5	0	199
2025.02.04	14:25:21	13.2595	13.2595	13.2590	13.2590	2	0	200
2025.02.04	14:25:27	13.2592	13.2592	13.2592	13.2592	1	0	199
2025.02.04	14:25:28	13.2595	13.2595	13.2592	13.2595	3	0	200
2025.02.04	14:25:29	13.2592	13.2595	13.2592	13.2595	4	0	199
2025.02.04	14:25:30	13.2587	13.2595	13.2587	13.2595	4	0	200
2025.02.04	14:25:35	13.2592	13.2592	13.2590	13.2590	2	0	199
2025.02.04	14:25:36	13.2585	13.2585	13.2582	13.2582	2	0	199
2025.02.04	14:25:51	13.2585	13.2587	13.2585	13.2587	2	0	199
2025.02.04	14:25:53	13.2590	13.2592	13.2582	13.2582	6	0	199
2025.02.04	14:25:55	13.2587	13.2587	13.2587	13.2587	1	0	200
2025.02.04	14:25:56	13.2595	13.2595	13.2595	13.2595	1	0	200
2025.02.04	14:25:58	13.2592	13.2592	13.2582	13.2582	2	0	199
2025.02.04	14:25:59	13.2587	13.2587	13.2587	13.2587	1	0	200
2025.02.04	14:26:05	13.2595	13.2597	13.2595	13.2597	2	0	200
2025.02.04	14:26:08	13.2605	13.2612	13.2605	13.2607	4	0	199
2025.02.04	14:26:09	13.2592	13.2592	13.2587	13.2587	3	0	199
2025.02.04	14:26:10	13.2580	13.2580	13.2580	13.2580	1	0	200
2025.02.04	14:26:12	13.2587	13.2610	13.2585	13.2585	7	0	200
2025.02.04	14:26:13	13.2590	13.2602	13.2590	13.2602	3	0	199
2025.02.04	14:26:14	13.2605	13.2607	13.2595	13.2600	4	0	199
2025.02.04	14:26:15	13.2607	13.2612	13.2597	13.2597	5	0	199
2025.02.04	14:26:26	13.2595	13.2595	13.2595	13.2595	1	0	200
2025.02.04	14:26:27	13.2585	13.2585	13.2565	13.2565	4	0	199
2025.02.04	14:26:28	13.2567	13.2567	13.2565	13.2565	2	0	199
2025.02.04	14:26:29	13.2567	13.2567	13.2565	13.2565	2	0	199
2025.02.04	14:26:30	13.2562	13.2562	13.2560	13.2560	2	0	199
2025.02.04	14:26:31	13.2562	13.2562	13.2560	13.2562	3	0	199
2025.02.04	14:26:35	13.2567	13.2567	13.2562	13.2562	2	0	199
2025.02.04	14:26:37	13.2565	13.2585	13.2565	13.2585	3	0	199
2025.02.04	14:26:38	13.2577	13.2587	13.2577	13.2587	3	0	199
2025.02.04	14:26:39	13.2580	13.2580	13.2575	13.2575	3	0	200
2025.02.04	14:26:40	13.2577	13.2577	13.2577	13.2577	1	0	199
2025.02.04	14:26:48	13.2572	13.2572	13.2572	13.2572	1	0	200
2025.02.04	14:26:51	13.2567	13.2567	13.2567	13.2567	1	0	199
2025.02.04	14:26:52	13.2562	13.2562	13.2562	13.2562	1	0	199
2025.02.04	14:26:53	13.2570	13.2570	13.2570	13.2570	1	0	199
2025.02.04	14:26:54	13.2562	13.2562	13.2557	13.2557	2	0	199
2025.02.04	14:26:55	13.2560	13.2565	13.2560	13.2565	4	0	199
2025.02.04	14:26:56	13.2567	13.2567	13.2560	13.2562	4	0	199
2025.02.04	14:26:57	13.2567	13.2567	13.2562	13.2562	2	0	199
2025.02.04	14:26:58	13.2560	13.2562	13.2560	13.2562	2	0	199
2025.02.04	14:26:59	13.2560	13.2560	13.2560	13.2560	1	0	199
2025.02.04	14:27:01	13.2562	13.2567	13.2562	13.2562	3	0	199
2025.02.04	14:27:02	13.2560	13.2562	13.2560	13.2562	2	0	199
2025.02.04	14:27:11	13.2560	13.2560	13.2560	13.2560	1	0	199
2025.02.04	14:27:12	13.2562	13.2562	13.2560	13.2560	2	0	199
2025.02.04	14:27:24	13.2562	13.2562	13.2557	13.2557	2	0	199
2025.02.04	14:27:29	13.2555	13.2555	13.2555	13.2555	1	0	199
2025.02.04	14:27:30	13.2557	13.2562	13.2557	13.2562	2	0	200
2025.02.04	14:27:32	13.2560	13.2562	13.2560	13.2562	4	0	199
2025.02.04	14:27:42	13.2567	13.2567	13.2567	13.2567	1	0	199
2025.02.04	14:27:47	13.2562	13.2567	13.2562	13.2567	4	0	199
2025.02.04	14:27:48	13.2562	13.2562	13.2557	13.2562	5	0	199
2025.02.04	14:27:49	13.2552	13.2560	13.2552	13.2555	4	0	199
2025.02.04	14:27:50	13.2552	13.2552	13.2547	13.2547	2	0	199
2025.02.04	14:27:56	13.2550	13.2550	13.2550	13.2550	1	0	199
2025.02.04	14:27:57	13.2555	13.2555	13.2555	13.2555	1	0	199
2025.02.04	14:28:00	13.2560	13.2560	13.2552	13.2552	3	0	199
2025.02.04	14:28:01	13.2555	13.2555	13.2552	13.2552	2	0	199
2025.02.04	14:28:27	13.2550	13.2550	13.2532	13.2535	3	0	199
2025.02.04	14:28:28	13.2532	13.2535	13.2532	13.2535	2	0	199
